1323061200000,94
1323063000000,76
1323064800000,79
1323066600000,80
1323068400000,79
1323070200000,67
1323072000000,65
1323073800000,79
1323075600000,368
1323077400000,86
1323079200000,79
1323081000000,83
1323082800000,73
1323084600000,107
1323086400000,71
1323088200000,133
1323090000000,103
1323091800000,136
1323093600000,111
1323095400000,132
1323097200000,128
1323099000000,114
1323100800000,144
1323102600000,96
1323104400000,167
1323106200000,193
1323108000000,263
1323109800000,237
1323111600000,224
1323113400000,245
1323115200000,248
1323117000000,214
1323118800000,457
1323120600000,288
1323122400000,231
1323124200000,174
1323126000000,143
1323127800000,144
1323129600000,116
1323131400000,146
1323133200000,138
1323135000000,119
1323136800000,121
1323138600000,132
1323140400000,100
1323142200000,101
1323144000000,85
1323145800000,57
1323147600000,142
1323149400000,134
1323151200000,92
1323153000000,85
1323154800000,84
1323156600000,61
1323158400000,85
1323160200000,82
1323162000000,65
1323163800000,85
1323165600000,371
1323167400000,113
1323169200000,59
1323171000000,94
1323172800000,69
1323174600000,53
1323176400000,101
1323178200000,66
1323180000000,81
1323181800000,147
1323183600000,98
1323185400000,66
1323187200000,123
1323189000000,70
1323190800000,82
1323192600000,105
1323194400000,68
1323196200000,103
1323198000000,99
1323199800000,95
1323201600000,235
1323203400000,184
1323205200000,178
1323207000000,237
1323208800000,400
1323210600000,270
1323212400000,246
1323214200000,239
1323216000000,289
1323217800000,224
1323219600000,245
1323221400000,194
1323223200000,191
1323225000000,147
1323226800000,109
1323228600000,137
1323230400000,111
1323232200000,95
1323234000000,77
1323235800000,82
1323237600000,76
1323239400000,65
1323241200000,79
1323243000000,74
1323244800000,66
1323246600000,82
1323248400000,78
1323250200000,249
1323252000000,125
1323253800000,67
1323255600000,104
1323257400000,69
1323259200000,57
1323261000000,121
1323262800000,131
1323264600000,150
1323266400000,136
1323268200000,134
1323270000000,135
1323271800000,60
1323273600000,60
1323275400000,80
1323277200000,107
1323279000000,60
1323280800000,60
1323282600000,59
1323284400000,121
1323286200000,60
1323288000000,56
1323289800000,59
1323291600000,87
1323293400000,95
1323295200000,59
1323297000000,63
1323298800000,453
1323300600000,278
1323302400000,217
1323304200000,173
1323306000000,112
1323307800000,102
1323309600000,163
1323311400000,104
1323313200000,106
1323315000000,150
1323316800000,120
1323318600000,107
1323320400000,109
1323322200000,112
1323324000000,60
1323325800000,58
1323327600000,95
1323329400000,82
1323331200000,60
1323333000000,60
1323334800000,121
1323336600000,248
1323338400000,73
1323340200000,90
1323342000000,57
1323343800000,104
1323345600000,57
1323347400000,63
1323349200000,96
1323351000000,63
1323352800000,131
1323354600000,119
1323356400000,97
1323358200000,149
1323360000000,92
1323361800000,74
1323363600000,111
1323365400000,70
1323367200000,108
1323369000000,74
1323370800000,141
1323372600000,206
1323374400000,418
1323376200000,286
1323378000000,225
1323379800000,278
1323381600000,290
1323383400000,270
1323385200000,290
1323387000000,220
1323388800000,275
1323390600000,223
1323392400000,221
1323394200000,215
1323396000000,170
1323397800000,151
1323399600000,147
1323401400000,108
1323403200000,129
1323405000000,139
1323406800000,104
1323408600000,108
1323410400000,165
1323412200000,61
1323414000000,57
1323415800000,72
1323417600000,113
1323419400000,57
1323421200000,56
1323423000000,382
1323424800000,61
1323426600000,78
1323428400000,74
1323430200000,72
1323432000000,58
1323433800000,77
1323435600000,76
1323437400000,70
1323439200000,81
1323441000000,118
1323442800000,121
1323444600000,120
1323446400000,84
1323448200000,63
1323450000000,69
1323451800000,78
1323453600000,77
1323455400000,74
1323457200000,135
1323459000000,188
1323460800000,193
1323462600000,197
1323464400000,183
1323466200000,184
1323468000000,243
1323469800000,318
1323471600000,199
1323473400000,212
1323475200000,200
1323477000000,134
1323478800000,157
1323480600000,120
1323482400000,117
1323484200000,115
1323486000000,117
1323487800000,124
1323489600000,122
1323491400000,120
1323493200000,72
1323495000000,72
1323496800000,77
1323498600000,77
1323500400000,74
1323502200000,73
1323504000000,75
1323505800000,76
1323507600000,73
1323509400000,270
1323511200000,71
1323513000000,106
1323514800000,111
1323516600000,103
1323518400000,73
1323520200000,73
1323522000000,75
1323523800000,77
1323525600000,104
1323527400000,116
1323529200000,117
1323531000000,195
1323532800000,154
1323534600000,126
1323536400000,127
1323538200000,134
1323540000000,80
1323541800000,78
1323543600000,77
1323545400000,77
1323547200000,78
1323549000000,179
1323550800000,419
1323552600000,205
1323554400000,193
1323556200000,181
1323558000000,190
1323559800000,143
1323561600000,134
1323563400000,174
1323565200000,178
1323567000000,126
1323568800000,142
1323570600000,103
1323572400000,160
1323574200000,103
1323576000000,154
1323577800000,116
1323579600000,140
1323581400000,115
1323583200000,56
1323585000000,110
1323586800000,61
1323588600000,92
1323590400000,80
1323592200000,56
1323594000000,111
1323595800000,275
1323597600000,103
1323599400000,72
1323601200000,84
1323603000000,76
1323604800000,57
1323606600000,108
1323608400000,63
1323610200000,61
1323612000000,108
1323613800000,59
1323615600000,96
1323617400000,133
1323619200000,106
1323621000000,111
1323622800000,57
1323624600000,96
1323626400000,71
1323628200000,53
1323630000000,113
1323631800000,59
1323633600000,67
1323635400000,104
1323637200000,56
1323639000000,90
1323640800000,86
1323642600000,57
1323644400000,164
1323646200000,113
1323648000000,160
1323649800000,92
1323651600000,128
1323653400000,83
1323655200000,129
1323657000000,87
1323658800000,130
1323660600000,86
1323662400000,118
1323664200000,67
1323666000000,77
1323667800000,89
1323669600000,57
1323671400000,102
1323673200000,59
1323675000000,105
1323676800000,60
1323678600000,87
1323680400000,125
1323682200000,127
1323684000000,485
1323685800000,125
1323687600000,156
1323689400000,116
1323691200000,157
1323693000000,123
1323694800000,135
1323696600000,148
1323698400000,164
1323700200000,199
1323702000000,165
1323703800000,448
1323705600000,171
1323707400000,113
1323709200000,86
1323711000000,139
1323712800000,127
1323714600000,150
1323716400000,309
1323718200000,265
1323720000000,290
1323721800000,250
1323723600000,128
1323725400000,133
1323727200000,73
1323729000000,72
1323730800000,137
1323732600000,101
1323734400000,73
1323736200000,71
1323738000000,179
1323739800000,310
1323741600000,114
1323743400000,104
1323745200000,131
1323747000000,168
1323748800000,80
1323750600000,60
1323752400000,59
1323754200000,125
1323756000000,77
1323757800000,60
1323759600000,61
1323761400000,82
1323763200000,116
1323765000000,56
1323766800000,66
1323768600000,157
1323770400000,111
1323772200000,118
1323774000000,56
1323775800000,74
1323777600000,77
1323779400000,66
1323781200000,87
1323783000000,63
1323784800000,85
1323786600000,69
1323788400000,83
1323790200000,70
1323792000000,77
1323793800000,77
1323795600000,71
1323797400000,82
1323799200000,67
1323801000000,87
1323802800000,58
1323804600000,92
1323806400000,58
1323808200000,90
1323810000000,55
1323811800000,92
1323813600000,59
1323815400000,187
1323817200000,376
1323819000000,246
1323820800000,212
1323822600000,196
1323824400000,268
1323826200000,224
1323828000000,209
1323829800000,134
1323831600000,126
1323833400000,122
1323835200000,139
1323837000000,88
1323838800000,92
1323840600000,84
1323842400000,70
1323844200000,90
1323846000000,56
1323847800000,95
1323849600000,60
1323851400000,90
1323853200000,53
1323855000000,87
1323856800000,265
1323858600000,82
1323860400000,81
1323862200000,63
1323864000000,88
1323865800000,59
1323867600000,107
1323869400000,114
1323871200000,148
1323873000000,99
1323874800000,122
1323876600000,99
1323878400000,67
1323880200000,87
1323882000000,58
1323883800000,150
1323885600000,176
1323887400000,192
1323889200000,263
1323891000000,118
1323892800000,154
1323894600000,218
1323896400000,289
1323898200000,231
1323900000000,325
1323901800000,411
1323903600000,240
1323905400000,275
1323907200000,219
1323909000000,164
1323910800000,144
1323912600000,127
1323914400000,150
1323916200000,118
1323918000000,147
1323919800000,131
1323921600000,125
1323923400000,138
1323925200000,75
1323927000000,99
1323928800000,134
1323930600000,107
1323932400000,93
1323934200000,100
1323936000000,62
1323937800000,82
1323939600000,73
1323941400000,176
1323943200000,321
1323945000000,60
1323946800000,103
1323948600000,55
1323950400000,93
1323952200000,80
1323954000000,71
1323955800000,132
1323957600000,98
1323959400000,140
1323961200000,112
1323963000000,114
1323964800000,136
1323966600000,111
1323968400000,157
1323970200000,117
1323972000000,129
1323973800000,142
1323975600000,166
1323977400000,261
1323979200000,232
1323981000000,280
1323982800000,301
1323984600000,394
1323986400000,195
1323988200000,260
1323990000000,196
1323991800000,251
1323993600000,157
1323995400000,201
1323997200000,332
1323999000000,175
1324000800000,100
1324002600000,150
1324004400000,99
1324006200000,159
1324008000000,109
1324009800000,136
1324011600000,111
1324013400000,71
1324015200000,112
1324017000000,59
1324018800000,76
1324020600000,88
1324022400000,59
1324024200000,94
1324026000000,76
1324027800000,56
1324029600000,394
1324031400000,129
1324033200000,115
1324035000000,103
1324036800000,69
1324038600000,96
1324040400000,56
1324042200000,85
1324044000000,87
1324045800000,70
1324047600000,109
1324049400000,157
1324051200000,101
1324053000000,121
1324054800000,126
1324056600000,78
1324058400000,138
1324060200000,149
1324062000000,169
1324063800000,220
1324065600000,195
1324067400000,215
1324069200000,283
1324071000000,345
1324072800000,175
1324074600000,249
1324076400000,222
1324078200000,179
1324080000000,147
1324081800000,142
1324083600000,108
1324085400000,104
1324087200000,165
1324089000000,108
1324090800000,98
1324092600000,103
1324094400000,148
1324096200000,66
1324098000000,59
1324099800000,57
1324101600000,126
1324103400000,65
1324105200000,58
1324107000000,57
1324108800000,108
1324110600000,80
1324112400000,56
1324114200000,192
1324116000000,283
1324117800000,97
1324119600000,59
1324121400000,60
1324123200000,123
1324125000000,57
1324126800000,58
1324128600000,59
1324130400000,129
1324132200000,125
1324134000000,117
1324135800000,156
1324137600000,137
1324139400000,119
1324141200000,115
1324143000000,115
1324144800000,162
1324146600000,176
1324148400000,189
1324150200000,341
1324152000000,481
1324153800000,146
1324155600000,232
1324157400000,380
1324159200000,211
1324161000000,172
1324162800000,201
1324164600000,151
1324166400000,196
1324168200000,237
1324170000000,193
1324171800000,206
1324173600000,133
1324175400000,144
1324177200000,120
1324179000000,108
1324180800000,140
1324182600000,83
1324184400000,56
1324186200000,108
1324188000000,60
1324189800000,60
1324191600000,110
1324193400000,56
1324195200000,57
1324197000000,101
1324198800000,72
1324200600000,58
1324202400000,287
1324204200000,94
1324206000000,55
1324207800000,55
1324209600000,107
1324211400000,60
1324213200000,61
1324215000000,92
1324216800000,117
1324218600000,110
1324220400000,133
1324222200000,138
1324224000000,107
1324225800000,111
1324227600000,164
1324229400000,135
1324231200000,132
1324233000000,155
1324234800000,213
1324236600000,183
1324238400000,217
1324240200000,467
1324242000000,185
1324243800000,174
1324245600000,244
1324247400000,192
1324249200000,129
1324251000000,172
1324252800000,132
1324254600000,139
1324256400000,174
1324258200000,124
1324260000000,139
1324261800000,170
1324263600000,172
1324265400000,153
1324267200000,115
1324269000000,110
1324270800000,59
1324272600000,59
1324274400000,106
1324276200000,75
1324278000000,56
1324279800000,72
1324281600000,111
1324283400000,55
1324285200000,53
1324287000000,93
1324288800000,302
1324290600000,57
1324292400000,60
1324294200000,57
1324296000000,53
1324297800000,121
1324299600000,106
1324301400000,106
1324303200000,106
1324305000000,158
1324306800000,73
1324308600000,73
1324310400000,96
1324312200000,104
1324314000000,72
1324315800000,110
1324317600000,151
1324319400000,116
1324321200000,224
1324323000000,241
1324324800000,289
1324326600000,277
1324328400000,206
1324330200000,489
1324332000000,199
1324333800000,213
1324335600000,225
1324337400000,203
1324339200000,212
1324341000000,156
1324342800000,205
1324344600000,134
1324346400000,103
1324348200000,145
1324350000000,99
1324351800000,129
1324353600000,117
1324355400000,100
1324357200000,143
1324359000000,90
1324360800000,59
1324362600000,95
1324364400000,71
1324366200000,59
1324368000000,84
1324369800000,88
1324371600000,56
1324373400000,69
1324375200000,97
1324377000000,60
1324378800000,57
1324380600000,100
1324382400000,58
1324384200000,58
1324386000000,418
1324387800000,165
1324389600000,231
1324391400000,188
1324393200000,179
1324395000000,85
1324396800000,98
1324398600000,96
1324400400000,91
1324402200000,257
1324404000000,278
1324405800000,448
1324407600000,241
1324409400000,236
1324411200000,262
1324413000000,717
1324414800000,1112
1324416600000,273
1324418400000,269
1324420200000,335
1324422000000,878
1324423800000,280
1324425600000,214
1324427400000,210
1324429200000,201
1324431000000,204
1324432800000,203
1324434600000,171
1324436400000,133
1324438200000,113
1324440000000,126
1324441800000,103
1324443600000,83
1324445400000,74
1324447200000,82
1324449000000,75
1324450800000,74
1324452600000,73
1324454400000,74
1324456200000,81
1324458000000,75
1324459800000,72
1324461600000,80
1324463400000,273
1324465200000,82
1324467000000,73
1324468800000,71
1324470600000,69
1324472400000,77
1324474200000,90
1324476000000,117
1324477800000,121
1324479600000,119
1324481400000,134
1324483200000,122
1324485000000,89
1324486800000,89
1324488600000,86
1324490400000,139
1324492200000,394
1324494000000,395
1324495800000,250
1324497600000,233
1324499400000,241
1324501200000,300
1324503000000,273
1324504800000,317
1324506600000,441
1324508400000,311
1324510200000,208
1324512000000,207
1324513800000,204
1324515600000,212
1324517400000,159
1324519200000,118
1324521000000,111
1324522800000,115
1324524600000,102
1324526400000,75
1324528200000,80
1324530000000,89
1324531800000,77
1324533600000,70
1324535400000,73
1324537200000,73
1324539000000,81
1324540800000,81
1324542600000,70
1324544400000,73
1324546200000,73
1324548000000,376
1324549800000,81
1324551600000,79
1324553400000,74
1324555200000,75
1324557000000,78
1324558800000,81
1324560600000,72
1324562400000,88
1324564200000,122
1324566000000,122
1324567800000,120
1324569600000,130
1324571400000,188
1324573200000,184
1324575000000,189
1324576800000,186
1324578600000,192
1324580400000,198
1324582200000,217
1324584000000,219
1324585800000,191
1324587600000,424
1324589400000,270
1324591200000,215
1324593000000,220
1324594800000,197
1324596600000,189
1324598400000,165
1324600200000,222
1324602000000,203
1324603800000,183
1324605600000,186
1324607400000,180
1324609200000,107
1324611000000,129
1324612800000,92
1324614600000,62
1324616400000,101
1324618200000,65
1324620000000,84
1324621800000,78
1324623600000,72
1324625400000,91
1324627200000,61
1324629000000,93
1324630800000,55
1324632600000,96
1324634400000,157
1324636200000,297
1324638000000,125
1324639800000,166
1324641600000,190
1324643400000,143
1324645200000,173
1324647000000,58
1324648800000,100
1324650600000,56
1324652400000,104
1324654200000,59
1324656000000,102
1324657800000,56
1324659600000,100
1324661400000,58
1324663200000,102
1324665000000,57
1324666800000,123
1324668600000,183
1324670400000,282
1324672200000,249
1324674000000,267
1324675800000,223
1324677600000,402
1324679400000,366
1324681200000,254
1324683000000,201
1324684800000,245
1324686600000,195
1324688400000,231
1324690200000,167
1324692000000,186
1324693800000,148
1324695600000,205
1324697400000,203
1324699200000,157
1324701000000,122
1324702800000,123
1324704600000,125
1324706400000,70
1324708200000,73
1324710000000,83
1324711800000,63
1324713600000,98
1324715400000,57
1324717200000,98
1324719000000,57
1324720800000,89
1324722600000,69
1324724400000,61
1324726200000,93
1324728000000,59
1324729800000,100
1324731600000,380
1324733400000,104
1324735200000,97
1324737000000,178
1324738800000,169
1324740600000,209
1324742400000,76
1324744200000,124
1324746000000,76
1324747800000,103
1324749600000,179
1324751400000,194
1324753200000,149
1324755000000,223
1324756800000,180
1324758600000,223
1324760400000,168
1324762200000,226
1324764000000,334
1324765800000,308
1324767600000,207
1324769400000,200
1324771200000,261
1324773000000,184
1324774800000,186
1324776600000,194
1324778400000,162
1324780200000,194
1324782000000,197
1324783800000,132
1324785600000,138
1324787400000,116
1324789200000,65
1324791000000,89
1324792800000,90
1324794600000,56
1324796400000,93
1324798200000,75
1324800000000,78
1324801800000,97
1324803600000,107
1324805400000,119
1324807200000,91
1324809000000,59
1324810800000,86
1324812600000,86
1324814400000,64
1324816200000,94
1324818000000,58
1324819800000,329
1324821600000,123
1324823400000,195
1324825200000,221
1324827000000,177
1324828800000,229
1324830600000,76
1324832400000,111
1324834200000,59
1324836000000,108
1324837800000,63
1324839600000,112
1324841400000,61
1324843200000,106
1324845000000,60
1324846800000,95
1324848600000,78
1324850400000,82
1324852200000,83
1324854000000,67
1324855800000,101
1324857600000,61
1324859400000,106
1324861200000,74
1324863000000,291
1324864800000,391
1324866600000,230
1324868400000,165
1324870200000,220
1324872000000,175
1324873800000,220
1324875600000,139
1324877400000,152
1324879200000,95
1324881000000,85
1324882800000,120
1324884600000,72
1324886400000,115
1324888200000,82
1324890000000,73
1324891800000,128
1324893600000,72
1324895400000,85
1324897200000,108
1324899000000,68
1324900800000,167
1324902600000,479
1324904400000,215
1324906200000,263
1324908000000,186
1324909800000,203
1324911600000,236
1324913400000,384
1324915200000,153
1324917000000,208
1324918800000,161
1324920600000,276
1324922400000,197
1324924200000,219
1324926000000,204
1324927800000,263
1324929600000,236
1324931400000,707
1324933200000,615
1324935000000,287
1324936800000,336
1324938600000,86
1324940400000,71
1324942200000,92
1324944000000,98
1324945800000,61
1324947600000,95
1324949400000,93
1324951200000,135
1324953000000,162
1324954800000,140
1324956600000,123
1324958400000,114
1324960200000,139
1324962000000,116
1324963800000,126
1324965600000,112
1324967400000,61
1324969200000,96
1324971000000,54
1324972800000,97
1324974600000,62
1324976400000,87
1324978200000,68
1324980000000,86
1324981800000,278
1324983600000,77
1324985400000,76
1324987200000,68
1324989000000,92
1324990800000,103
1324992600000,160
1324994400000,136
1324996200000,126
1324998000000,131
1324999800000,145
1325001600000,139
1325003400000,128
1325005200000,153
1325007000000,109
1325008800000,207
1325010600000,211
1325012400000,239
1325014200000,263
1325016000000,249
1325017800000,226
1325019600000,226
1325021400000,222
1325023200000,321
1325025000000,395
1325026800000,366
1325028600000,232
1325030400000,179
1325032200000,228
1325034000000,197
1325035800000,175
1325037600000,198
1325039400000,153
1325041200000,362
1325043000000,114
1325044800000,111
1325046600000,113
1325048400000,62
1325050200000,100
1325052000000,60
1325053800000,95
1325055600000,65
1325057400000,99
1325059200000,57
1325061000000,101
1325062800000,51
1325064600000,99
1325066400000,228
1325068200000,97
1325070000000,72
1325071800000,78
1325073600000,78
1325075400000,59
1325077200000,123
1325079000000,119
1325080800000,147
1325082600000,117
1325084400000,134
1325086200000,85
1325088000000,137
1325089800000,200
1325091600000,244
1325093400000,605
1325095200000,260
1325097000000,207
1325098800000,250
1325100600000,205
1325102400000,186
1325104200000,122
1325106000000,100
1325107800000,148
1325109600000,97
1325111400000,205
1325113200000,126
1325115000000,98
1325116800000,139
1325118600000,107
1325120400000,99
1325122200000,148
1325124000000,97
1325125800000,103
1325127600000,131
1325129400000,65
1325131200000,75
1325133000000,92
1325134800000,54
1325136600000,53
1325138400000,108
1325140200000,62
1325142000000,54
1325143800000,88
1325145600000,75
1325147400000,57
1325149200000,61
1325151000000,104
1325152800000,138
1325154600000,148
1325156400000,110
1325158200000,60
1325160000000,56
1325161800000,102
1325163600000,99
1325165400000,86
1325167200000,137
1325169000000,115
1325170800000,185
1325172600000,261
1325174400000,193
1325176200000,193
1325178000000,397
1325179800000,217
1325181600000,224
1325183400000,201
1325185200000,149
1325187000000,300
1325188800000,217
1325190600000,260
1325192400000,413
1325194200000,191
1325196000000,244
1325197800000,604
1325199600000,245
1325201400000,285
1325203200000,163
1325205000000,190
1325206800000,185
1325208600000,121
1325210400000,148
1325212200000,109
1325214000000,95
1325215800000,149
1325217600000,101
1325219400000,101
1325221200000,107
1325223000000,61
1325224800000,58
1325226600000,80
1325228400000,98
1325230200000,57
1325232000000,56
1325233800000,102
1325235600000,74
1325237400000,58
1325239200000,58
1325241000000,109
1325242800000,56
1325244600000,57
1325246400000,222
1325248200000,202
1325250000000,112
1325251800000,177
1325253600000,126
1325255400000,148
1325257200000,228
1325259000000,222
1325260800000,182
1325262600000,242
1325264400000,198
1325266200000,227
1325268000000,197
1325269800000,198
1325271600000,232
1325273400000,179
1325275200000,208
1325277000000,231
1325278800000,190
1325280600000,231
1325282400000,395
1325284200000,191
1325286000000,228
1325287800000,184
1325289600000,200
1325291400000,221
1325293200000,193
1325295000000,215
1325296800000,148
1325298600000,185
1325300400000,163
1325302200000,138
1325304000000,161
1325305800000,101
1325307600000,87
1325309400000,112
1325311200000,57
1325313000000,62
1325314800000,123
1325316600000,59
1325318400000,57
1325320200000,119
1325322000000,60
1325323800000,57
1325325600000,108
1325327400000,70
1325329200000,56
1325331000000,86
1325332800000,96
1325334600000,56
1325336400000,330
1325338200000,148
1325340000000,144
1325341800000,167
1325343600000,119
1325345400000,113
1325347200000,177
1325349000000,123
1325350800000,152
1325352600000,205
1325354400000,158
1325356200000,176
1325358000000,185
1325359800000,145
1325361600000,200
1325363400000,149
1325365200000,171
1325367000000,184
1325368800000,318
1325370600000,480
1325372400000,186
1325374200000,229
1325376000000,191
1325377800000,220
1325379600000,184
1325381400000,208
1325383200000,154
1325385000000,177
1325386800000,161
1325388600000,163
1325390400000,132
1325392200000,142
1325394000000,88
1325395800000,96
1325397600000,74
1325399400000,71
1325401200000,104
1325403000000,54
1325404800000,116
1325406600000,58
1325408400000,85
1325410200000,84
1325412000000,51
1325413800000,113
1325415600000,54
1325417400000,74
1325419200000,92
1325421000000,51
1325422800000,107
1325424600000,266
1325426400000,212
1325428200000,155
1325430000000,178
1325431800000,177
1325433600000,178
1325435400000,161
1325437200000,155
1325439000000,171
1325440800000,170
1325442600000,240
1325444400000,364
1325446200000,189
1325448000000,198
1325449800000,198
1325451600000,197
1325453400000,181
1325455200000,242
1325457000000,361
1325458800000,195
1325460600000,216
1325462400000,215
1325464200000,192
1325466000000,365
1325467800000,214
1325469600000,209
1325471400000,192
1325473200000,209
1325475000000,155
1325476800000,121
1325478600000,111
1325480400000,112
1325482200000,97
1325484000000,128
1325485800000,113
1325487600000,92
1325489400000,71
1325491200000,83
1325493000000,87
1325494800000,65
1325496600000,80
1325498400000,89
1325500200000,57
1325502000000,85
1325503800000,79
1325505600000,63
1325507400000,88
1325509200000,60
1325511000000,301
1325512800000,203
1325514600000,113
1325516400000,226
1325518200000,545
1325520000000,156
1325521800000,191
1325523600000,240
1325525400000,161
1325527200000,203
1325529000000,165
1325530800000,193
1325532600000,170
1325534400000,203
1325536200000,196
1325538000000,217
1325539800000,228
1325541600000,226
1325543400000,399
1325545200000,230
1325547000000,189
1325548800000,399
1325550600000,197
1325552400000,245
1325554200000,233
1325556000000,225
1325557800000,188
1325559600000,200
1325561400000,148
1325563200000,118
1325565000000,138
1325566800000,108
1325568600000,153
1325570400000,107
1325572200000,116
1325574000000,60
1325575800000,85
1325577600000,80
1325579400000,64
1325581200000,136
1325583000000,113
1325584800000,126
1325586600000,65
1325588400000,98
1325590200000,71
1325592000000,64
1325593800000,99
1325595600000,55
1325597400000,491
1325599200000,187
1325601000000,181
1325602800000,210
1325604600000,194
1325606400000,114
1325608200000,159
1325610000000,170
1325611800000,149
1325613600000,197
1325615400000,154
1325617200000,385
1325619000000,220
1325620800000,205
1325622600000,168
1325624400000,164
1325626200000,177
1325628000000,166
1325629800000,423
1325631600000,362
1325633400000,205
1325635200000,209
1325637000000,253
1325638800000,177
1325640600000,155
1325642400000,185
1325644200000,176
1325646000000,150
1325647800000,172
1325649600000,176
1325651400000,164
1325653200000,291
1325655000000,114
1325656800000,94
1325658600000,124
1325660400000,92
1325662200000,62
1325664000000,82
1325665800000,83
1325667600000,58
1325669400000,87
1325671200000,85
1325673000000,59
1325674800000,83
1325676600000,75
1325678400000,65
1325680200000,87
1325682000000,67
1325683800000,71
1325685600000,114
1325687400000,399
1325689200000,130
1325691000000,191
1325692800000,173
1325694600000,254
1325696400000,239
1325698200000,220
1325700000000,202
1325701800000,206
1325703600000,213
1325705400000,215
1325707200000,368
1325709000000,161
1325710800000,217
1325712600000,219
1325714400000,237
1325716200000,392
1325718000000,212
1325719800000,263
1325721600000,201
1325723400000,192
1325725200000,183
1325727000000,177
1325728800000,156
1325730600000,96
1325732400000,117
1325734200000,116
1325736000000,110
1325737800000,131
1325739600000,123
1325741400000,66
1325743200000,78
1325745000000,85
1325746800000,66
1325748600000,81
1325750400000,87
1325752200000,57
1325754000000,84
1325755800000,86
1325757600000,58
1325759400000,86
1325761200000,78
1325763000000,62
1325764800000,89
1325766600000,63
1325768400000,81
1325770200000,83
1325772000000,58
1325773800000,432
1325775600000,122
1325777400000,121
1325779200000,163
1325781000000,207
1325782800000,163
1325784600000,179
1325786400000,186
1325788200000,172
1325790000000,222
1325791800000,227
1325793600000,197
1325795400000,223
1325797200000,210
1325799000000,180
